dataset,n_clients,trial,partition_method,frac_one_class,mean_unique_classes,mean_entropy
digits,20,7,Dirichlet (α=0.5),0.0,9.15,0.7975370261629113
digits,20,7,Dirichlet (α=0.1),0.05,4.45,0.3680015212903435
digits,20,7,Forcé (1 classe/client),1.0,1.0,0.0
digits,20,8,IID,0.0,10.0,0.9814820429077045
digits,20,8,Dirichlet (α=10.0),0.0,10.0,0.9783196426458585
digits,20,8,Dirichlet (α=1.0),0.0,9.35,0.8428211986941813
digits,20,8,Dirichlet (α=0.5),0.0,8.6,0.7436253825625186
digits,20,8,Dirichlet (α=0.1),0.0,5.65,0.45512901113693066
digits,20,8,Forcé (1 classe/client),1.0,1.0,0.0
digits,20,9,IID,0.0,10.0,0.9762636897742432
digits,20,9,Dirichlet (α=10.0),0.0,10.0,0.9853313699079154
digits,20,9,Dirichlet (α=1.0),0.0,9.45,0.8785863227465571
digits,20,9,Dirichlet (α=0.5),0.0,8.75,0.7491736498836551
digits,20,9,Dirichlet (α=0.1),0.05,4.9,0.44066531789392355
digits,20,9,Forcé (1 classe/client),1.0,1.0,0.0
digits,20,10,IID,0.0,10.0,0.9783900683414684
digits,20,10,Dirichlet (α=10.0),0.0,10.0,0.9792064457151088
digits,20,10,Dirichlet (α=1.0),0.0,9.3,0.8324378694229881
digits,20,10,Dirichlet (α=0.5),0.0,8.45,0.6931670660048037
digits,20,10,Dirichlet (α=0.1),0.2,4.35,0.34461685508868395
digits,20,10,Forcé (1 classe/client),1.0,1.0,0.0
digits,20,11,IID,0.0,10.0,0.9799527381411843
digits,20,11,Dirichlet (α=10.0),0.0,10.0,0.978705903720446
digits,20,11,Dirichlet (α=1.0),0.0,9.5,0.8512571512735428
digits,20,11,Dirichlet (α=0.5),0.0,8.6,0.7468457203150031
digits,20,11,Dirichlet (α=0.1),0.05,4.95,0.4195269850642533
digits,20,11,Forcé (1 classe/client),1.0,1.0,0.0
digits,20,12,IID,0.0,9.95,0.9781783140159599
digits,20,12,Dirichlet (α=10.0),0.0,10.0,0.982118450110154
digits,20,12,Dirichlet (α=1.0),0.0,9.4,0.8309848484746564
digits,20,12,Dirichlet (α=0.5),0.0,8.8,0.7508420001075886
digits,20,12,Dirichlet (α=0.1),0.05,5.55,0.4409090905343215
digits,20,12,Forcé (1 classe/client),1.0,1.0,0.0
digits,20,13,IID,0.0,10.0,0.9779985673865875
digits,20,13,Dirichlet (α=10.0),0.0,10.0,0.9804103147236882
digits,20,13,Dirichlet (α=1.0),0.0,9.45,0.8183753449487892
digits,20,13,Dirichlet (α=0.5),0.0,8.7,0.7421739075713295
digits,20,13,Dirichlet (α=0.1),0.05,4.55,0.37517547302581045
digits,20,13,Forcé (1 classe/client),1.0,1.0,0.0
digits,20,14,IID,0.0,10.0,0.9822509510344108
digits,20,14,Dirichlet (α=10.0),0.0,10.0,0.9810064593469485
digits,20,14,Dirichlet (α=1.0),0.0,9.45,0.8561046674249155
digits,20,14,Dirichlet (α=0.5),0.0,8.85,0.7206625883494663
digits,20,14,Dirichlet (α=0.1),0.0,5.65,0.5136760123208387
digits,20,14,Forcé (1 classe/client),1.0,1.0,0.0
digits,20,15,IID,0.0,10.0,0.9810563775858201
digits,20,15,Dirichlet (α=10.0),0.0,10.0,0.9802401926541753
digits,20,15,Dirichlet (α=1.0),0.0,9.2,0.8264478107022395
digits,20,15,Dirichlet (α=0.5),0.0,8.4,0.7201563747941564
digits,20,15,Dirichlet (α=0.1),0.1,5.0,0.39203210382176684
digits,20,15,Forcé (1 classe/client),1.0,1.0,0.0
digits,20,16,IID,0.0,10.0,0.9825407208266552
digits,20,16,Dirichlet (α=10.0),0.0,10.0,0.9803572436628964
digits,20,16,Dirichlet (α=1.0),0.0,9.5,0.8468793424572768
digits,20,16,Dirichlet (α=0.5),0.0,8.35,0.7253784908894646
digits,20,16,Dirichlet (α=0.1),0.0,4.15,0.31894199529778194
digits,20,16,Forcé (1 classe/client),1.0,1.0,0.0
digits,20,17,IID,0.0,10.0,0.9841919173916919
digits,20,17,Dirichlet (α=10.0),0.0,10.0,0.9789796925825567
digits,20,17,Dirichlet (α=1.0),0.0,9.45,0.8598739751940073
digits,20,17,Dirichlet (α=0.5),0.0,8.65,0.7529085097543176
digits,20,17,Dirichlet (α=0.1),0.1,4.75,0.36041399244461036
digits,20,17,Forcé (1 classe/client),1.0,1.0,0.0
digits,20,18,IID,0.0,10.0,0.9776526771035499
digits,20,18,Dirichlet (α=10.0),0.0,10.0,0.9814761221441202
digits,20,18,Dirichlet (α=1.0),0.0,9.3,0.8184250929097727
digits,20,18,Dirichlet (α=0.5),0.0,8.45,0.6923711669643
digits,20,18,Dirichlet (α=0.1),0.05,4.65,0.3676579199223997
digits,20,18,Forcé (1 classe/client),1.0,1.0,0.0
digits,20,19,IID,0.0,10.0,0.9760511238102417
digits,20,19,Dirichlet (α=10.0),0.0,10.0,0.9792489610314714
digits,20,19,Dirichlet (α=1.0),0.0,9.4,0.8305395729537404
digits,20,19,Dirichlet (α=0.5),0.0,8.65,0.7454600495419468
digits,20,19,Dirichlet (α=0.1),0.0,5.7,0.43744310209000065
digits,20,19,Forcé (1 classe/client),1.0,1.0,0.0
digits,20,20,IID,0.0,10.0,0.9776056875865976
digits,20,20,Dirichlet (α=10.0),0.0,10.0,0.9807531542753887
digits,20,20,Dirichlet (α=1.0),0.0,9.3,0.8466072294572771
digits,20,20,Dirichlet (α=0.5),0.0,8.25,0.7319224697251341
digits,20,20,Dirichlet (α=0.1),0.05,4.7,0.4006542112527079
digits,20,20,Forcé (1 classe/client),1.0,1.0,0.0
digits,20,21,IID,0.0,10.0,0.9814018766738635
digits,20,21,Dirichlet (α=10.0),0.0,10.0,0.9816488390043092
digits,20,21,Dirichlet (α=1.0),0.0,9.45,0.8263516365946012
digits,20,21,Dirichlet (α=0.5),0.0,8.55,0.7242793782708508
digits,20,21,Dirichlet (α=0.1),0.0,4.75,0.3964875030598172
digits,20,21,Forcé (1 classe/client),1.0,1.0,0.0
digits,20,22,IID,0.0,10.0,0.9803487231818636
digits,20,22,Dirichlet (α=10.0),0.0,10.0,0.981576628703537
digits,20,22,Dirichlet (α=1.0),0.0,9.5,0.8552200416551192
digits,20,22,Dirichlet (α=0.5),0.0,8.9,0.7185437137124422
digits,20,22,Dirichlet (α=0.1),0.15,4.65,0.37350025987129454
digits,20,22,Forcé (1 classe/client),1.0,1.0,0.0
digits,20,23,IID,0.0,10.0,0.9774859557666064
digits,20,23,Dirichlet (α=10.0),0.0,10.0,0.981439286790007
digits,20,23,Dirichlet (α=1.0),0.0,9.4,0.8481102994285872
digits,20,23,Dirichlet (α=0.5),0.0,8.75,0.7290331874063559
digits,20,23,Dirichlet (α=0.1),0.1,5.4,0.46978019779855995
digits,20,23,Forcé (1 classe/client),1.0,1.0,0.0
digits,20,24,IID,0.0,10.0,0.9831824196153663
digits,20,24,Dirichlet (α=10.0),0.0,10.0,0.9779715328886265
digits,20,24,Dirichlet (α=1.0),0.0,9.75,0.8539584900481527
digits,20,24,Dirichlet (α=0.5),0.0,8.5,0.7096901540281881
digits,20,24,Dirichlet (α=0.1),0.0,5.35,0.44435421563587657
digits,20,24,Forcé (1 classe/client),1.0,1.0,0.0
digits,20,25,IID,0.0,10.0,0.9793240183895886
digits,20,25,Dirichlet (α=10.0),0.0,10.0,0.9813904737676099
digits,20,25,Dirichlet (α=1.0),0.0,9.65,0.8387519860162225
digits,20,25,Dirichlet (α=0.5),0.0,8.5,0.7325718960837281
digits,20,25,Dirichlet (α=0.1),0.0,5.35,0.4773724177486792
digits,20,25,Forcé (1 classe/client),1.0,1.0,0.0
digits,20,26,IID,0.0,10.0,0.9789715197607676
digits,20,26,Dirichlet (α=10.0),0.0,10.0,0.9841819279930057
digits,20,26,Dirichlet (α=1.0),0.0,9.35,0.8297823123521753
digits,20,26,Dirichlet (α=0.5),0.0,8.85,0.7936068937671338
digits,20,26,Dirichlet (α=0.1),0.1,4.5,0.36448914598977256
digits,20,26,Forcé (1 classe/client),1.0,1.0,0.0
digits,20,27,IID,0.0,10.0,0.9801760577124327
digits,20,27,Dirichlet (α=10.0),0.0,10.0,0.9836791886482846
digits,20,27,Dirichlet (α=1.0),0.0,9.3,0.8243414758858785
digits,20,27,Dirichlet (α=0.5),0.0,8.35,0.729942037736844
digits,20,27,Dirichlet (α=0.1),0.0,4.75,0.37427077772742634
digits,20,27,Forcé (1 classe/client),1.0,1.0,0.0
digits,20,28,IID,0.0,10.0,0.9772966317075357
digits,20,28,Dirichlet (α=10.0),0.0,10.0,0.9814596376041594
digits,20,28,Dirichlet (α=1.0),0.0,9.55,0.8487760695445402
digits,20,28,Dirichlet (α=0.5),0.0,8.5,0.6923190092505258
digits,20,28,Dirichlet (α=0.1),0.05,4.65,0.39492566809732454
digits,20,28,Forcé (1 classe/client),1.0,1.0,0.0
digits,20,29,IID,0.0,10.0,0.9748131298543813
digits,20,29,Dirichlet (α=10.0),0.0,10.0,0.978688117352872
digits,20,29,Dirichlet (α=1.0),0.0,9.45,0.8272157095266879
digits,20,29,Dirichlet (α=0.5),0.0,8.55,0.6890270522319895
digits,20,29,Dirichlet (α=0.1),0.05,4.85,0.4332093842066458
digits,20,29,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,0,IID,0.0,9.82,0.9394997338487425
digits,50,0,Dirichlet (α=10.0),0.0,10.0,0.9762406908041824
digits,50,0,Dirichlet (α=1.0),0.0,8.98,0.8392162734401251
digits,50,0,Dirichlet (α=0.5),0.0,7.38,0.6858211004290585
digits,50,0,Dirichlet (α=0.1),0.12,4.14,0.34411390830975436
digits,50,0,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,1,IID,0.0,9.8,0.9447294445146084
digits,50,1,Dirichlet (α=10.0),0.0,10.0,0.9789925414516347
digits,50,1,Dirichlet (α=1.0),0.0,8.88,0.8368323703584831
digits,50,1,Dirichlet (α=0.5),0.0,7.64,0.7189893189209675
digits,50,1,Dirichlet (α=0.1),0.16,3.88,0.32986079903786736
digits,50,1,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,2,IID,0.0,9.88,0.9425099024438244
digits,50,2,Dirichlet (α=10.0),0.0,10.0,0.9783168267710235
digits,50,2,Dirichlet (α=1.0),0.0,8.74,0.8191407169317252
digits,50,2,Dirichlet (α=0.5),0.0,7.56,0.7350536416212613
digits,50,2,Dirichlet (α=0.1),0.18,3.66,0.32987113764407233
digits,50,2,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,3,IID,0.0,9.84,0.9456536936649801
digits,50,3,Dirichlet (α=10.0),0.0,10.0,0.9795078779032309
digits,50,3,Dirichlet (α=1.0),0.0,8.82,0.8291298680146069
digits,50,3,Dirichlet (α=0.5),0.0,7.48,0.6947406969843193
digits,50,3,Dirichlet (α=0.1),0.1,4.16,0.3685770752875843
digits,50,3,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,4,IID,0.0,9.78,0.9450881813571865
digits,50,4,Dirichlet (α=10.0),0.0,9.98,0.9762631150203543
digits,50,4,Dirichlet (α=1.0),0.0,8.88,0.8399899551889303
digits,50,4,Dirichlet (α=0.5),0.0,7.84,0.717863508310862
digits,50,4,Dirichlet (α=0.1),0.1,3.62,0.3185295609989584
digits,50,4,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,5,IID,0.0,9.78,0.9439234284738458
digits,50,5,Dirichlet (α=10.0),0.0,10.0,0.9785290002705817
digits,50,5,Dirichlet (α=1.0),0.0,8.68,0.8242730660449041
digits,50,5,Dirichlet (α=0.5),0.0,7.92,0.7324019426635053
digits,50,5,Dirichlet (α=0.1),0.06,4.5,0.40632051788987655
digits,50,5,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,6,IID,0.0,9.8,0.9390442513394958
digits,50,6,Dirichlet (α=10.0),0.0,9.98,0.9776322319260414
digits,50,6,Dirichlet (α=1.0),0.0,8.68,0.8330626794525614
digits,50,6,Dirichlet (α=0.5),0.0,7.76,0.7400019675569055
digits,50,6,Dirichlet (α=0.1),0.1,4.28,0.4045931708952264
digits,50,6,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,7,IID,0.0,9.84,0.948352046777817
digits,50,7,Dirichlet (α=10.0),0.0,10.0,0.979380841819689
digits,50,7,Dirichlet (α=1.0),0.0,8.5,0.8060185347857827
digits,50,7,Dirichlet (α=0.5),0.0,7.8,0.7323609397558308
digits,50,7,Dirichlet (α=0.1),0.18,4.02,0.33295974376242166
digits,50,7,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,8,IID,0.0,9.8,0.9491268855539039
digits,50,8,Dirichlet (α=10.0),0.0,10.0,0.9760775365026779
digits,50,8,Dirichlet (α=1.0),0.0,8.68,0.835472846897738
digits,50,8,Dirichlet (α=0.5),0.0,7.64,0.7320602636813563
digits,50,8,Dirichlet (α=0.1),0.12,4.2,0.3926726977533479
digits,50,8,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,9,IID,0.0,9.76,0.9381031419806337
digits,50,9,Dirichlet (α=10.0),0.0,10.0,0.9769754355872544
digits,50,9,Dirichlet (α=1.0),0.0,8.64,0.8202556672384023
digits,50,9,Dirichlet (α=0.5),0.0,7.94,0.7205983276129289
digits,50,9,Dirichlet (α=0.1),0.08,4.26,0.3725600472492646
digits,50,9,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,10,IID,0.0,9.76,0.9429273657559442
digits,50,10,Dirichlet (α=10.0),0.0,10.0,0.9752402742798647
digits,50,10,Dirichlet (α=1.0),0.0,8.9,0.8264191247269317
digits,50,10,Dirichlet (α=0.5),0.0,7.7,0.7427864474418264
digits,50,10,Dirichlet (α=0.1),0.08,4.22,0.35763980695456
digits,50,10,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,11,IID,0.0,9.84,0.9459963998418268
digits,50,11,Dirichlet (α=10.0),0.0,10.0,0.9807649458551845
digits,50,11,Dirichlet (α=1.0),0.0,8.82,0.8123556997442524
digits,50,11,Dirichlet (α=0.5),0.0,7.92,0.7311262588333542
digits,50,11,Dirichlet (α=0.1),0.1,4.28,0.37816129511761426
digits,50,11,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,12,IID,0.0,9.86,0.9438665837713646
digits,50,12,Dirichlet (α=10.0),0.0,10.0,0.9784815378967895
digits,50,12,Dirichlet (α=1.0),0.0,8.68,0.8109629231803244
digits,50,12,Dirichlet (α=0.5),0.0,7.68,0.7223648792228429
digits,50,12,Dirichlet (α=0.1),0.12,4.1,0.3481588299450031
digits,50,12,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,13,IID,0.0,9.72,0.941103402716714
digits,50,13,Dirichlet (α=10.0),0.0,10.0,0.979940182703062
digits,50,13,Dirichlet (α=1.0),0.0,8.84,0.8341740595701546
digits,50,13,Dirichlet (α=0.5),0.0,7.7,0.7149234611754781
digits,50,13,Dirichlet (α=0.1),0.12,3.64,0.28713998237588617
digits,50,13,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,14,IID,0.0,9.74,0.9384096095845395
digits,50,14,Dirichlet (α=10.0),0.0,10.0,0.9777236177024724
digits,50,14,Dirichlet (α=1.0),0.0,8.84,0.8336957585832878
digits,50,14,Dirichlet (α=0.5),0.0,7.36,0.6858742213916819
digits,50,14,Dirichlet (α=0.1),0.08,4.18,0.3513624343344979
digits,50,14,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,15,IID,0.0,9.86,0.9448545106658885
digits,50,15,Dirichlet (α=10.0),0.0,10.0,0.9779205152643615
digits,50,15,Dirichlet (α=1.0),0.0,8.76,0.8284544294590758
digits,50,15,Dirichlet (α=0.5),0.0,7.74,0.7181356262484327
digits,50,15,Dirichlet (α=0.1),0.12,4.38,0.3445577868950057
digits,50,15,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,16,IID,0.0,9.72,0.9431155034227363
digits,50,16,Dirichlet (α=10.0),0.0,10.0,0.9780507420474427
digits,50,16,Dirichlet (α=1.0),0.0,8.62,0.8164927913380297
digits,50,16,Dirichlet (α=0.5),0.0,7.4,0.7035593545763266
digits,50,16,Dirichlet (α=0.1),0.1,4.38,0.40036494033077114
digits,50,16,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,17,IID,0.0,9.88,0.9509265646183416
digits,50,17,Dirichlet (α=10.0),0.0,10.0,0.9763997739108499
digits,50,17,Dirichlet (α=1.0),0.0,8.9,0.8271395946067649
digits,50,17,Dirichlet (α=0.5),0.0,7.6,0.7118941546723165
digits,50,17,Dirichlet (α=0.1),0.1,4.1,0.3495274507519817
digits,50,17,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,18,IID,0.0,9.72,0.9437921183513037
digits,50,18,Dirichlet (α=10.0),0.0,10.0,0.9770158092358403
digits,50,18,Dirichlet (α=1.0),0.0,8.62,0.8168461231114585
digits,50,18,Dirichlet (α=0.5),0.0,7.44,0.6886517132550586
digits,50,18,Dirichlet (α=0.1),0.08,4.3,0.37577405345018905
digits,50,18,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,19,IID,0.0,9.88,0.9437861652255459
digits,50,19,Dirichlet (α=10.0),0.0,10.0,0.9793485807624833
digits,50,19,Dirichlet (α=1.0),0.0,8.6,0.8074027073797303
digits,50,19,Dirichlet (α=0.5),0.0,7.82,0.7299148451471759
digits,50,19,Dirichlet (α=0.1),0.18,3.92,0.3202074857604138
digits,50,19,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,20,IID,0.0,9.88,0.9443897346172387
digits,50,20,Dirichlet (α=10.0),0.0,10.0,0.978254784344767
digits,50,20,Dirichlet (α=1.0),0.0,8.58,0.8126244922212379
digits,50,20,Dirichlet (α=0.5),0.0,7.64,0.7202216926363958
digits,50,20,Dirichlet (α=0.1),0.04,4.16,0.3894253138820701
digits,50,20,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,21,IID,0.0,9.62,0.9279284526874751
digits,50,21,Dirichlet (α=10.0),0.0,10.0,0.9779327177407449
digits,50,21,Dirichlet (α=1.0),0.0,8.76,0.827403722529823
digits,50,21,Dirichlet (α=0.5),0.0,7.66,0.7232957652727433
digits,50,21,Dirichlet (α=0.1),0.12,3.98,0.3438082814539141
digits,50,21,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,22,IID,0.0,9.82,0.9424404109346771
digits,50,22,Dirichlet (α=10.0),0.0,10.0,0.9778731537676315
digits,50,22,Dirichlet (α=1.0),0.0,8.78,0.8267116704381482
digits,50,22,Dirichlet (α=0.5),0.0,7.6,0.7196001017200997
digits,50,22,Dirichlet (α=0.1),0.08,4.12,0.34582005026721274
digits,50,22,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,23,IID,0.0,9.86,0.9438185582021684
digits,50,23,Dirichlet (α=10.0),0.0,10.0,0.9753205178093741
digits,50,23,Dirichlet (α=1.0),0.0,9.08,0.8372273895401393
digits,50,23,Dirichlet (α=0.5),0.0,7.64,0.6917946226969302
digits,50,23,Dirichlet (α=0.1),0.1,4.16,0.3778774085915883
digits,50,23,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,24,IID,0.0,9.78,0.9394873215691747
digits,50,24,Dirichlet (α=10.0),0.0,10.0,0.9778824202304968
digits,50,24,Dirichlet (α=1.0),0.0,8.68,0.830090367092859
digits,50,24,Dirichlet (α=0.5),0.0,7.82,0.7260294567049779
digits,50,24,Dirichlet (α=0.1),0.06,4.4,0.39831608510997596
digits,50,24,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,25,IID,0.0,9.78,0.9406022366665491
digits,50,25,Dirichlet (α=10.0),0.0,10.0,0.9777074503046209
digits,50,25,Dirichlet (α=1.0),0.0,8.64,0.8172486829324302
digits,50,25,Dirichlet (α=0.5),0.0,7.94,0.7221771433334792
digits,50,25,Dirichlet (α=0.1),0.08,4.12,0.3670052947624219
digits,50,25,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,26,IID,0.0,9.84,0.9432637712778749
digits,50,26,Dirichlet (α=10.0),0.0,10.0,0.9787253959489775
digits,50,26,Dirichlet (α=1.0),0.0,8.88,0.8419186692583231
digits,50,26,Dirichlet (α=0.5),0.0,7.54,0.7161296715206811
digits,50,26,Dirichlet (α=0.1),0.12,4.58,0.39116784044006275
digits,50,26,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,27,IID,0.0,9.76,0.9415974876725771
digits,50,27,Dirichlet (α=10.0),0.0,10.0,0.9802716239539276
digits,50,27,Dirichlet (α=1.0),0.0,8.78,0.8163403041910788
digits,50,27,Dirichlet (α=0.5),0.0,7.46,0.6933923649309481
digits,50,27,Dirichlet (α=0.1),0.1,4.26,0.37247205326963917
digits,50,27,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,28,IID,0.0,9.82,0.9395422071796403
digits,50,28,Dirichlet (α=10.0),0.0,10.0,0.9762416837892691
digits,50,28,Dirichlet (α=1.0),0.0,8.82,0.8237494033144799
digits,50,28,Dirichlet (α=0.5),0.0,7.64,0.7138712672993975
digits,50,28,Dirichlet (α=0.1),0.08,4.26,0.37140085008047136
digits,50,28,Forcé (1 classe/client),1.0,1.0,0.0
digits,50,29,IID,0.0,9.9,0.949618079404431
digits,50,29,Dirichlet (α=10.0),0.0,10.0,0.9789646027208058
digits,50,29,Dirichlet (α=1.0),0.0,8.6,0.8301353655109152
digits,50,29,Dirichlet (α=0.5),0.0,7.56,0.7140516601049007
digits,50,29,Dirichlet (α=0.1),0.08,4.18,0.36092739985211153
digits,50,29,Forcé (1 classe/client),1.0,1.0,0.0
digits,75,0,IID,0.0,9.186666666666667,0.9082292504459543
digits,75,0,Dirichlet (α=10.0),0.0,9.893333333333333,0.9736591580982424
digits,75,0,Dirichlet (α=1.0),0.0,8.146666666666667,0.801708800116305
digits,75,0,Dirichlet (α=0.5),0.02666666666666667,6.906666666666666,0.6777662427210999
digits,75,0,Dirichlet (α=0.1),0.10666666666666667,4.133333333333334,0.36938480569563215
digits,75,0,Forcé (1 classe/client),1.0,1.0,0.0
digits,75,1,IID,0.0,9.213333333333333,0.9060893681528572
digits,75,1,Dirichlet (α=10.0),0.0,9.946666666666667,0.9760869868485577
digits,75,1,Dirichlet (α=1.0),0.0,8.2,0.8036660783120178
digits,75,1,Dirichlet (α=0.5),0.0,7.32,0.7184217728408667
digits,75,1,Dirichlet (α=0.1),0.10666666666666667,3.973333333333333,0.37655887667186116
digits,75,1,Forcé (1 classe/client),1.0,1.0,0.0
digits,75,2,IID,0.0,9.333333333333334,0.9124943846939034
digits,75,2,Dirichlet (α=10.0),0.0,9.96,0.9732809108671825
digits,75,2,Dirichlet (α=1.0),0.0,8.2,0.8077664919354937
digits,75,2,Dirichlet (α=0.5),0.0,7.28,0.7162326661298128
digits,75,2,Dirichlet (α=0.1),0.10666666666666667,4.08,0.3937857005122714
digits,75,2,Forcé (1 classe/client),1.0,1.0,0.0
digits,75,3,IID,0.0,9.266666666666667,0.9081039655700109
digits,75,3,Dirichlet (α=10.0),0.0,9.973333333333333,0.9740917695044942
digits,75,3,Dirichlet (α=1.0),0.0,8.226666666666667,0.8129120316219483
digits,75,3,Dirichlet (α=0.5),0.0,7.133333333333334,0.702652026399122
digits,75,3,Dirichlet (α=0.1),0.17333333333333334,3.88,0.36659496944186293
digits,75,3,Forcé (1 classe/client),1.0,1.0,0.0
digits,75,4,IID,0.0,9.2,0.9067305520852966
digits,75,4,Dirichlet (α=10.0),0.0,9.96,0.9741093062635375
digits,75,4,Dirichlet (α=1.0),0.0,7.986666666666666,0.7921492605345221
digits,75,4,Dirichlet (α=0.5),0.0,7.2,0.7067111664659488
digits,75,4,Dirichlet (α=0.1),0.16,3.9066666666666667,0.3492374820110696
digits,75,4,Forcé (1 classe/client),1.0,1.0,0.0
digits,75,5,IID,0.0,9.373333333333333,0.9179094978448308
digits,75,5,Dirichlet (α=10.0),0.0,9.973333333333333,0.9741305248550592
digits,75,5,Dirichlet (α=1.0),0.0,8.186666666666667,0.8147100238237901
digits,75,5,Dirichlet (α=0.5),0.013333333333333334,6.8533333333333335,0.6760290724006064
digits,75,5,Dirichlet (α=0.1),0.21333333333333335,3.493333333333333,0.30430896621785786
digits,75,5,Forcé (1 classe/client),1.0,1.0,0.0
digits,75,6,IID,0.0,9.253333333333334,0.9088410682838006
digits,75,6,Dirichlet (α=10.0),0.0,9.946666666666667,0.9719381031089144
digits,75,6,Dirichlet (α=1.0),0.0,8.36,0.8146605504154691
digits,75,6,Dirichlet (α=0.5),0.013333333333333334,7.1866666666666665,0.7101629414730315
digits,75,6,Dirichlet (α=0.1),0.16,3.7466666666666666,0.3325127772725811
digits,75,6,Forcé (1 classe/client),1.0,1.0,0.0
digits,75,7,IID,0.0,9.226666666666667,0.913929708883249
digits,75,7,Dirichlet (α=10.0),0.0,9.973333333333333,0.9742290246287001
digits,75,7,Dirichlet (α=1.0),0.0,8.146666666666667,0.8066480186105007
digits,75,7,Dirichlet (α=0.5),0.0,6.8933333333333335,0.6765947419990386
digits,75,7,Dirichlet (α=0.1),0.12,3.8666666666666667,0.3478087402215109
digits,75,7,Forcé (1 classe/client),1.0,1.0,0.0
digits,75,8,IID,0.0,9.093333333333334,0.9033701408695437
digits,75,8,Dirichlet (α=10.0),0.0,9.973333333333333,0.97476366217957
digits,75,8,Dirichlet (α=1.0),0.0,8.2,0.8078885574740415
digits,75,8,Dirichlet (α=0.5),0.0,6.866666666666666,0.6783477996490767
digits,75,8,Dirichlet (α=0.1),0.12,3.6933333333333334,0.3393262036265823
digits,75,8,Forcé (1 classe/client),1.0,1.0,0.0
digits,75,9,IID,0.0,9.146666666666667,0.9060951107207057
digits,75,9,Dirichlet (α=10.0),0.0,9.96,0.9737633847821207
digits,75,9,Dirichlet (α=1.0),0.0,8.24,0.8110130850841718
digits,75,9,Dirichlet (α=0.5),0.0,7.0,0.6873907976894617
digits,75,9,Dirichlet (α=0.1),0.10666666666666667,3.8933333333333335,0.3582227473062835
digits,75,9,Forcé (1 classe/client),1.0,1.0,0.0
digits,75,10,IID,0.0,9.333333333333334,0.9129497212052349
digits,75,10,Dirichlet (α=10.0),0.0,9.973333333333333,0.9746531110009425
digits,75,10,Dirichlet (α=1.0),0.0,8.213333333333333,0.7926191894416055
digits,75,10,Dirichlet (α=0.5),0.0,7.066666666666666,0.6964426848449343
digits,75,10,Dirichlet (α=0.1),0.2,3.6533333333333333,0.318608274090963
digits,75,10,Forcé (1 classe/client),1.0,1.0,0.0
digits,75,11,IID,0.0,9.16,0.9059573059150151
digits,75,11,Dirichlet (α=10.0),0.0,9.906666666666666,0.9730358827978417
digits,75,11,Dirichlet (α=1.0),0.0,8.266666666666667,0.8058361461247658
digits,75,11,Dirichlet (α=0.5),0.0,7.093333333333334,0.6963237936912562
digits,75,11,Dirichlet (α=0.1),0.18666666666666668,3.8,0.34543784876351985
digits,75,11,Forcé (1 classe/client),1.0,1.0,0.0
digits,75,12,IID,0.0,9.066666666666666,0.9016846532439545
digits,75,12,Dirichlet (α=10.0),0.0,9.973333333333333,0.9740891413868699
digits,75,12,Dirichlet (α=1.0),0.0,8.32,0.8015057738644044
digits,75,12,Dirichlet (α=0.5),0.0,7.1466666666666665,0.6969947507118327
digits,75,12,Dirichlet (α=0.1),0.18666666666666668,3.8666666666666667,0.35920930762170916
digits,75,12,Forcé (1 classe/client),1.0,1.0,0.0
digits,75,13,IID,0.0,9.133333333333333,0.9058045281763673
digits,75,13,Dirichlet (α=10.0),0.0,9.96,0.9721609301368257
